,line,X,Y
48,"['скрикнути', 'засміятися', 'тіло', 'воля', 'воля', 'воля', 'воля']",11.428238557433927,0.6104036640685137
49,"['влада', 'залишити', 'найменший', 'слід', 'блискучий', 'воля', 'крайнєв', 'залишатися', 'любов', 'вчасно']",-0.5142423866300837,-2.024566263437766
50,"['аби', 'чомусь', 'давати', 'воля', 'нерв', 'щойно', 'підвестися', 'гнів', 'охопити']",-4.851647651667164,7.007921634198205
51,"['негр', 'блиснути', 'радість', 'значити', 'син', 'воля', 'вбити', 'готовий']",0.583036372616659,5.045478856833397
52,"['точний', 'холодний', 'воля', 'бажання', 'людський', 'завжди', 'прагнути', 'досягти']",5.19705300218652,-2.3807442691921894
53,"['вільний', 'година', 'воля', 'солодкий', 'воля', 'поволі']",5.043014970294171,1.4260730679901505
54,"['смерть', 'божий', 'правий', 'твій', 'воля', 'віддати', 'мертвий']",3.0556026907047085,6.988721771688443
55,"['іскра', 'поки', 'величезний', 'почуття', 'повний', 'воля', 'охопити', 'нарешті']",0.9046181223979151,-1.817089856936696
56,"['київ', 'бувати', 'бог', 'розмова', 'воля', 'хрест', 'меч', 'перемога']",3.5390847600562525,3.1122226962814
57,"['місяць', 'воля', 'здоровий', 'дарувати', 'пан', 'президент']",-6.5311435328914165,-9.105656238798735
58,"['поверхня', 'власне', 'отой', 'московський', 'воля', 'неволя', 'визнавати', 'елемент', 'факт']",4.007676959641184,-9.377064105987811
59,"['бажати', 'бажати', 'сірко', 'виконувати', 'воля', 'запорожець', 'виходити', 'наперед', 'читати', 'четвертий', 'козак']",-5.4413845059499355,-0.7669553732384558
60,"['гострий', 'запах', 'воля', 'но', 'но', 'суворо', 'гукнути']",-10.272897177076498,8.88721404765564
61,"['втекти', 'поліція', 'хай', 'твій', 'воля', 'значити', 'твій', 'доля']",-0.8242957068654693,6.976682647915233
62,"['брехня', 'повний', 'людський', 'воля', 'божий', 'мудрість', 'воля', 'закон', 'космос']",9.260864514403508,-2.6078811152536474
63,"['скеля', 'енергія', 'зусилля', 'воля', 'неприємний', 'геть', 'геть', 'вмерти']",-10.66937503382604,1.0425795199332155
64,"['три', 'робочий', 'пізніше', 'газета', 'воля', 'робітник', 'повністю', 'пісня']",-8.059426882799206,-7.63375330093823
65,"['брехати', 'радий', 'воля', 'вовк', 'небагато', 'сюди']",-11.367305272554843,5.561312674560977
66,"['дурень', 'торба', 'труба', 'воля', 'винести', 'понад', 'муха']",4.143645711743562,11.807179842367956
67,"['ясно', 'горіти', 'груди', 'поет', 'любов', 'воля', 'пушкін', 'яскравий', 'любов', 'втеча', 'тюрма']",5.787754421610852,2.800236244377385
68,"['залишитися', 'ех', 'нема', 'воля', 'питання', 'проходити', 'саме', 'повз']",-4.050348478126668,-2.1172113775534602
69,"['воля', 'скільки', 'тисяча', 'слава', 'воля', 'поле', 'воля']",6.403841716794476,-0.8728934952103459
70,"['вільний', 'київський', 'університет', 'воля', 'син', 'вернутися']",-8.787969127592323,-4.0382366472815105
71,"['батьківщина', 'воля', 'американський', 'іти', 'пісня', 'простір']",-1.3635439328530619,-4.647949656266362
72,"['допомога', 'гроза', 'бій', 'вітер', 'воля', 'гудіти', 'похід', 'військо', 'молодий']",10.056826618144113,2.444686916540891
73,"['стрибати', 'воля', 'вирватися', 'кров', 'об', 'твердий']",2.5902036874857504,11.562839175052869
74,"['майор', 'телефон', 'воля', 'чорт', 'повний', 'вухо', 'пісок']",-6.884714092033384,6.707750544277085
75,"['окремий', 'панувати', 'воля', 'розум', 'позбавлений', 'усякий', 'всякий', 'таємниця']",7.20555213943,-5.3691545352005585
76,"['бік', 'принцип', 'творчий', 'воля', 'цілий', 'одиниця', 'покоління', 'їх', 'щастя', 'свобода']",7.746517262571841,-8.820261905919581
77,"['розуміти', 'робитися', 'проти', 'воля', 'несподівано', 'сльоза', 'ваня']",1.1571790449775967,8.451192882257146
78,"['вихід', 'немає', 'певний', 'виконати', 'твій', 'воля', 'раптом', 'екран']",-3.2536512766854173,-0.046791370467249224
79,"['ненависть', 'народний', 'боротися', 'воля', 'доля', 'урочисто']",8.874799593380917,-6.851446081314935
80,"['правило', 'вираз', 'цілий', 'воля', 'діяти', 'жодний']",9.494919630438412,-5.346344091464394
81,"['хвилина', 'пітьма', 'простір', 'летіти', 'воля', 'надія', 'віра', 'зустріч', 'неймовірний']",0.10799398705947842,2.5805410764548187
82,"['лагідний', 'єдиний', 'воля', 'власний', 'сумнів', 'шукати', 'порада', 'єдиний']",0.17297260210130114,-6.321440265133544
83,"['аби', 'швидше', 'вирватися', 'зусилля', 'воля', 'страх', 'подумати', 'триматися']",-5.153674744049645,5.775923702694353
84,"['лиш', 'ясний', 'воля', 'їх', 'груди', 'лиш', 'благати']",0.4341819476149394,11.237395361342877
85,"['влада', 'область', 'сільськогосподарський', 'царський', 'росія', 'воля', 'партія', 'зусилля', 'трудящий', 'область']",-2.330731688265015,-14.513776329747289
86,"['працювати', 'ласка', 'цілком', 'власний', 'воля', 'громадський', 'мовити']",-2.5071431842033487,-5.288097431086526
87,"['михайло', 'воля', 'більшість', 'закон', 'чекати', 'просити']",-4.51771336530793,-4.8724416826641495
88,"['чужий', 'спостерігати', 'потік', 'воля', 'десять', 'гіркий']",5.639953814396194,7.731587220994334
89,"['міжнародний', 'світовий', 'воля', 'приємний', 'хвилювання', 'міністр', 'крісло', 'заходити']",-7.897533370473723,-5.424604837068983
90,"['срср', 'яскравий', 'літера', 'білий', 'тло', 'воля', 'вимагати', 'яскравий', 'аркуш', 'червоний']",-8.224386229617203,-8.688601592118781
91,"['море', 'золото', 'пригода', 'слава', 'невеличкий', 'зусилля', 'воля', 'враження', 'справді', 'темний']",-1.7437014040078924,3.2068345745320204
92,"['залежати', 'добрий', 'воля', 'подія', 'відбуватися', 'саме']",-2.1872621602202735,-7.21271888108652
93,"['корабель', 'морський', 'повітря', 'груда', 'бажання', 'воля', 'дія', 'бог', 'мить']",-9.423665903699993,-0.3380115437030326
94,"['доки', 'воля', 'державний', 'гріш', 'будувати', 'дивуватися']",7.301174243661521,0.08494929822931019
95,"['дух', 'святий', 'споруда', 'воля', 'сяяти', 'небо', 'блиск', 'шабля']",8.810094292745704,6.514335631370552
96,"['страх', 'почуття', 'безмежний', 'воля', 'радість', 'кінець', 'вітер']",3.1430532742057493,4.7915049524616
97,"['власний', 'воля', 'інженер', 'айт', 'власний', 'воля', 'дідусь', 'розуміти']",5.644928380301594,-5.970718519625372
98,"['лице', 'жорстокий', 'дійсність', 'воля', 'випадок', 'опинитися', 'довго', 'море', 'корабель', 'давати']",-1.306605023525168,0.04112993438755172
99,"['гірко', 'посміхнутися', 'шевченко', 'взагалі', 'небагато', 'воля', 'народитися', 'раб', 'вирости', 'опинитися', 'воля']",4.866049957246125,-0.09922589250913964
