,line,X,Y
45,"['діло', 'театр', 'свобода', 'зі', 'пропасти', 'гріш', 'послати']",3.122170584003847,-8.569983774460937
46,"['давно', 'висловити', 'поняття', 'свобода', 'чудовий', 'поняття', 'промінь']",-8.940249170981817,5.06918543985531
47,"['незабаром', 'площа', 'підняти', 'прапор', 'свобода', 'україна', 'страшний']",-6.5974026510105945,-7.068785403298232
48,"['любити', 'байдужий', 'існувати', 'закон', 'свобода', 'преса', 'суть', 'немає', 'жодний', 'закон']",2.500122520713945,2.4235018394000645
49,"['дивно', 'котрий', 'свобода', 'навіщо', 'лад', 'хіба'].1",-0.6510166383005108,-7.84078103661301
50,"['прохання', 'поставити', 'питання', 'населення', 'свобода', 'право', 'основа', 'принцип', 'демократія', 'ряд', 'прогресивний', 'організація']",7.935913067433216,4.766629277623653
51,"['спілка', 'скромний', 'назва', 'рятувати', 'свобода', 'саме']",-6.9251390777262305,3.246912702784136
52,"['підлога', 'людський', 'свобода', 'сотня', 'їх', 'бік', 'усмішка']",-4.702551300112075,-8.826686830326672
53,"['праця', 'проти', 'свобода', 'робітник', 'країна', 'боротися', 'визволення', 'праця']",9.891615583843183,8.45378441805689
54,"['сухий', 'шеф', 'повідомити', 'агент', 'подія', 'свобода', 'година', 'міцний', 'примусити']",4.825556305264761,-7.686579864795439
55,"['шлях', 'колючий', 'битва', 'свобода', 'усе', 'позаду', 'глянути', 'бій']",-2.6160042109493564,-8.612489765213288
56,"['депутат', 'посада', 'американський', 'свобода', 'інститут', 'срср']",13.505092660275132,-1.5456018902636819
57,"['означати', 'вимагати', 'надто', 'промова', 'свобода', 'повинний', 'користуватися', 'право']",6.449459094866731,1.9134059008124833
58,"['подібний', 'видавництво', 'випустити', 'книжка', 'свобода', 'частина', 'німецький', 'книжка']",7.982299454488197,-5.959060740380817
59,"['борець', 'проти', 'основа', 'принцип', 'свобода', 'дійсність', 'звичайний']",1.7144076217817168,11.316490030167136
60,"['дружба', 'російський', 'знайти', 'щастя', 'свобода', 'ворог', 'звучати', 'назва']",-0.650518482358545,2.6520887448253707
61,"['штат', 'америка', 'країна', 'свобода', 'повернутися', 'спина', 'повинний', 'довести', 'закон']",4.357472103765591,-1.2431480104091177
62,"['часто', 'мрія', 'щастя', 'хоча', 'прагнути', 'свобода', 'світло', 'лишатися']",-6.133032686421975,-1.4216719402219418
63,"['свідчити', 'цілковитий', 'свобода', 'рух', 'умова', 'земний', 'вага', 'істота', 'розмір']",6.40107188055092,6.664108529272913
64,"['дух', 'подарувати', 'крило', 'таємничий', 'подих', 'небо', 'свобода', 'прекрасно', 'брат', 'тихо', 'озватися', 'піфагор']",-9.24634461610344,-8.89284466140635
65,"['почуття', 'національний', 'гордість', 'вогонь', 'боротьба', 'свобода', 'ніколи', 'гора']",-4.5840964733810345,-0.3635031712517824
66,"['людство', 'єдиний', 'дух', 'царство', 'свобода', 'дід', 'озватися', 'микола', 'дурниця']",-7.280195193093018,-2.698311921831155
67,"['поле', 'куди', 'летіти', 'захоплення', 'свобода', 'підняти', 'дух']",-5.398549802788836,-7.66351496840444
68,"['зрозуміти', 'статися', 'революція', 'свобода', 'прийти', 'словом', 'різний', 'київський']",0.3620806436574155,0.5771474683207939
69,"['виступити', 'боротьба', 'свобода', 'батьківщина', 'величний', 'картина', 'народження', 'мимоволі']",-6.824388963970687,7.360041948557191
70,"['розуміти', 'володимир', 'ідея', 'національний', 'визволення', 'прагнення', 'національний', 'свобода', 'дехто']",2.454621528339662,9.092295606163686
71,"['поки', 'свобода', 'завтра', 'єдиний', 'заснути', 'цілий', 'завжди']",1.4065638369650892,-9.237705180360184
72,"['пахнути', 'свобода', 'майдан', 'їхній', 'гарячий', 'свобода', 'вигляд']",-5.502306137820222,-4.281731237298624
73,"['мова', 'отак', 'значити', 'свобода', 'свобода', 'значити']",8.633537739457532,-3.948762118319034
74,"['пані', 'купа', 'готовий', 'бій', 'свобода', 'солодкий', 'бій', 'сьогодні', 'вночі']",5.351416478262025,-10.328751894018597
75,"['володар', 'діяти', 'закон', 'свобода', 'загальний', 'закон', 'всесвіт', 'свобода', 'майже', 'само']",2.8300556649622273,4.658412372041277
76,"['нема', 'георгій', 'армія', 'олександр', 'битися', 'свобода', 'між', 'росія']",-2.6477855553052576,-1.5804582085560421
77,"['вирішувати', 'питання', 'втеча', 'камера', 'свобода', 'степан', 'розмова', 'аркадій']",-8.722001155338946,-2.1534148415916454
78,"['шукати', 'повний', 'свобода', 'дія', 'сумнів', 'семен']",0.2683098640031461,-2.8512611419405443
