,line,X,Y
54,"['висота', 'кілометр', 'світло', 'звук', 'мотор', 'таємничий', 'звук']",-8.512879272106566,-6.221162931952781
55,"['дім', 'відпустити', 'завести', 'мотор', 'машина', 'металевий']",-2.135613791719732,7.833103547679847
56,"['ніс', 'човен', 'північ', 'мотор', 'гудіти', 'човен', 'майже']",-2.3699958871144395,-7.310922813517803
57,"['хвиля', 'мчати', 'берег', 'мотор', 'невидимий', 'смуга', 'яскравий', 'світло']",-4.833944335442227,-9.603005347171738
58,"['вогник', 'мотор', 'глухий', 'ніч', 'степ', 'зупинити']",-2.657466537768244,-7.966264394918713
59,"['газ', 'мотор', 'десь', 'попереду', 'пролунати', 'постріл']",-9.204568627599128,-1.1958839329880526
60,"['покликати', 'дід', 'кабіна', 'завести', 'мотор', 'виїхати', 'верба']",4.79907832976094,-6.797371486304889
61,"['весело', 'мотор', 'попливти', 'далі', 'вниз', 'дніпро']",-4.21198473650588,-7.83856461606732
62,"['почутися', 'гуркіт', 'потужний', 'мотор', 'танк', 'похмуро']",-10.065681406684591,-2.077876798748417
63,"['зникати', 'пітьма', 'гриміти', 'мотор', 'вогонь', 'снаряд']",-7.478685387738033,-8.122992308339352
64,"['небо', 'зірка', 'глухо', 'гудіти', 'мотор', 'куди', 'їхати']",-0.8403171169649538,-6.76425369117656
65,"['ледве', 'мотор', 'певне', 'десь', 'пливти', 'німецький']",0.9201438911018278,-4.074256026972225
66,"['червоний', 'вогник', 'літак', 'мотор', 'кидати', 'небо', 'золотий']",0.2560296602678084,-8.676533204295986
67,"['ворушитися', 'гриміти', 'мотор', 'пливти', 'хмара', 'зоря']",-3.2273780922978883,-11.517058794648493
68,"['паркан', 'почутися', 'звук', 'мотор', 'хтось', 'крикнути']",-10.091669903970649,-1.1229624647276155
69,"['просто', 'зникнути', 'мотор', 'пролунати', 'сигнал', 'закричати']",-7.113753623364062,3.135268453868269
70,"['машина', 'солдат', 'почутися', 'гуркіт', 'мотор', 'сісти', 'невеликий']",-5.1340472897134966,1.1106391527627224
71,"['шум', 'ясний', 'звук', 'мотор', 'рибалка', 'кинутися', 'вікно']",-3.338620235903147,-6.1187267093394295
72,"['лунати', 'тривожний', 'крик', 'гуркіт', 'мотор', 'педро', 'звертати']",-7.6898703275359654,-5.641789166545001
73,"['схід', 'тихо', 'мотор', 'сумний', 'дума', 'віктор']",6.117191209794205,-4.93172536535955
74,"['машина', 'мовчати', 'мотор', 'машина', 'рушити', 'праворуч']",-6.139060497856416,5.240037368820454
75,"['вася', 'мовчки', 'далі', 'мотор', 'машина', 'піднятися', 'небо']",-2.292537848405035,-2.2673596351350342
76,"['вельми', 'чекати', 'гуркіт', 'мотор', 'кінь', 'ставати']",-1.0808324071624944,-0.005219669161841892
77,"['машина', 'даремно', 'намагаючись', 'мотор', 'тримати', 'гукати']",-3.557153381158729,4.952983559331467
78,"['зупинитися', 'мить', 'мотор', 'тривожно', 'пояснювати', 'хома']",1.4505145626788336,-7.019267515443545
79,"['гострий', 'світло', 'мотор', 'летіти', 'далі', 'заводський']",-1.0774741726563943,-3.633358743352263
